"iter","E21","E11","E22","E12"
12721,-603.032,-1951.75,-683.407,-1207.69
12722,-360.166,-1953.38,-428.27,-1201.07
12723,-432.079,-1776.87,-557.313,-1217.24
12724,-135.548,-1711.81,-587.264,-1146.52
12725,-226.864,-1719.13,-635.996,-1126.07
12726,-492.158,-1799.49,-643.901,-1274.38
12727,-458.394,-1695.15,-715.871,-1338.83
12728,-325.751,-1585.74,-676.487,-1339.52
12729,-303.16,-1844.84,-722.26,-1266.41
12730,-76.938,-1796.97,-655.612,-1166.25
12731,-350.894,-1727.88,-689.204,-1100.31
12732,-341.967,-1670.31,-717.224,-1190.87
12733,-344.959,-1759.38,-692.201,-1219.09
12734,-499.475,-1782.86,-709.886,-1252.21
12735,-355.871,-1994.2,-630.577,-1251.85
12736,-117.097,-1611.42,-719.256,-1136.79
12737,-346.217,-1648.04,-695.948,-1542.15
12738,-329.794,-1803.16,-620.685,-1263.27
12739,-496.832,-1814.9,-638.697,-1260.34
12740,-346.263,-1771.34,-730.266,-1234.35
12741,-397.933,-1930.72,-746.242,-1216.12
12742,-690.065,-1713.49,-639.772,-1223.32
12743,-214.117,-1619.48,-613.211,-1233.27
12744,-300.4,-1790.48,-554.846,-1049.64
12745,-362.462,-1645.13,-526.253,-1129.75
12746,-540.415,-1663.76,-752.261,-1130.03
12747,-519.352,-1762.23,-699.759,-1321.58
12748,-402.076,-1752.01,-657.152,-1179.93
12749,-611.17,-1666.81,-653.998,-1068.98
12750,-413.41,-1757.74,-734.467,-1328.35
12751,-610.46,-1610.33,-535.251,-1292.1
12752,-219.717,-1697.02,-762.033,-1229.69
12753,-723.318,-1744.88,-704.331,-1138.23
12754,-1020.12,-1779.2,-729.989,-1262.55
12755,-792.398,-1768.58,-833.973,-1134.43
12756,-377.577,-1753.93,-759.454,-1131.15
12757,-182.372,-1695.79,-651.59,-1103.45
12758,-367.782,-1419.11,-661.873,-1094.71
12759,-647.601,-1875.09,-678.797,-1193.1
12760,-359.801,-1572.39,-742.281,-1237.54
12761,-958.509,-1581.59,-666.233,-1331.23
12762,-997.027,-1706.61,-625.008,-1364.21
12763,-820.813,-1869.11,-616.699,-1554.85
12764,-928.16,-1693.28,-697.122,-1167.69
12765,-953.432,-1911.06,-618.129,-1245.2
12766,-972.308,-1874.93,-739.079,-1237.79
12767,-979.705,-1748.42,-781.579,-1198.97
12768,-756.678,-1762.9,-735.785,-1203.62
12769,-944.968,-1817.14,-729.162,-1249.39
12770,-805.606,-1667.02,-641.899,-1256.57
12771,-631.544,-1889.07,-635.071,-1292.62
12772,-853.276,-1878.71,-689.405,-1212.63
12773,-1096.69,-1902.13,-663.441,-1211.26
12774,-573.132,-1865.24,-717.972,-1226.86
12775,-825.694,-1915.39,-714.517,-1312.8
12776,-879.943,-1692.71,-712.349,-1155.3
12777,-914.668,-1617.85,-702.255,-1121.19
12778,-368.958,-1632.92,-726.903,-1262.85
12779,-447.369,-1749.56,-664.212,-1268.13
12780,-467.637,-1875.57,-766.499,-1308.36
12781,-317.093,-1808.62,-714.221,-1331.16
12782,-219.906,-1801.41,-767.455,-1276.22
12783,-232.929,-1791.49,-740.914,-1251.29
12784,-416.697,-1843.9,-743.38,-1337.21
12785,-407.539,-1880.09,-769.195,-1316.91
12786,-299.22,-1861.46,-728.526,-1233.48
12787,-414.313,-1813.1,-664.166,-1251.71
12788,-427.883,-1750.07,-719.718,-1243.54
12789,-345.331,-1696.09,-702.271,-1187.21
12790,-614.155,-1700.42,-716.956,-1198.27
12791,-906.007,-1840.82,-709.372,-1257.41
12792,-494.468,-1792.2,-766.16,-1254.01
12793,-874.34,-1900.47,-696.183,-1222.17
12794,-906.317,-1884.75,-706.933,-1237.07
12795,-932.73,-1694.12,-595.198,-1193.6
12796,-961.516,-1843.96,-584.195,-1157.4
12797,-568.808,-1712.9,-637.357,-1220.17
12798,-868.56,-1758.81,-705.512,-1299.51
12799,-850.692,-1756.11,-744.906,-1174.05
12800,-616.356,-1723.66,-694.465,-1198.36
12801,-900.474,-1745.17,-714.332,-1191.29
12802,-863.956,-1977.43,-673.718,-1136.99
12803,-915.704,-1713.9,-706.969,-1321.29
12804,-893.016,-1766.43,-721.422,-1289.97
12805,-401.145,-1784.2,-696.323,-1419.23
12806,-177.704,-1800.68,-642.916,-1265.64
12807,-231.61,-1946.78,-677.771,-1230.8
12808,-418.091,-1642.91,-754.551,-1519.8
12809,-285.381,-1875.63,-727.38,-1250.33
12810,-294.516,-1869.17,-690.339,-1142.33
12811,-263.239,-1810.77,-632.126,-1214.21
12812,-260.239,-1840.14,-844.121,-1204.4
12813,-722.289,-1804.82,-618.011,-1235.17
12814,-435.624,-1780.45,-745.375,-1277.83
12815,-427.149,-1873.28,-767.839,-1082.41
12816,-375.518,-1683.65,-653.15,-1386.56
12817,-334.524,-1901.39,-667.764,-1311.77
12818,-315.817,-1786.44,-736.841,-1156.52
12819,-278.965,-1826.62,-654.592,-1235.28
12820,-277.908,-1854.79,-673.319,-1208.89
12821,-215.95,-1847.39,-645.189,-1303.92
12822,-698.276,-1745.24,-720.693,-1281.75
12823,-694.554,-1964.36,-667.366,-1216.79
12824,-1092.52,-1856.68,-449.439,-1179.79
12825,-1001.12,-1759.94,-503.744,-1225.35
12826,-1020.72,-1732.49,-712.823,-1280.55
12827,-1098.51,-1635.9,-648.222,-1170.51
12828,-791.707,-1707.9,-644.019,-1302.21
12829,-980.584,-1821.98,-660.948,-1249.58
12830,-935.183,-1900.04,-666.341,-1224.13
12831,-529.061,-1887.01,-755.938,-1314.13
12832,-706.195,-1819.86,-717.142,-1430.19
12833,-948.415,-1824.55,-613.879,-1239.13
12834,-773.163,-1636.73,-677.494,-1081.23
12835,-847.897,-1921.14,-662.523,-1255.72
12836,-748.137,-1944.64,-515.635,-1119.57
12837,-885.99,-1841.22,-482.347,-1154.39
12838,-950.492,-1793.32,-466.187,-1175.05
12839,-835.878,-1872.08,-515.353,-1151.33
12840,-823.737,-1708.83,-703.361,-1208.09
12841,-782.978,-1795.02,-663.981,-1093.4
12842,-822.794,-1855.71,-663.844,-1328.26
12843,-841.596,-1789.66,-734.374,-1354.33
12844,-702.009,-1938.41,-716.599,-1113.42
12845,-746.168,-1802.78,-684.293,-1119.67
12846,-846.413,-1905.16,-728.241,-1287.99
12847,-755.405,-1879.12,-685.915,-1315.97
12848,-764.272,-1882.73,-526.006,-1373.53
12849,-951.511,-1920.25,-705.233,-1191.13
12850,-678.601,-1931.08,-636.84,-1464.04
12851,-1051.63,-1781.67,-631.024,-1220.14
12852,-947.058,-1743.28,-642.684,-1277.95
12853,-752.21,-1819.71,-513.562,-1150.23
12854,-715.937,-1662.95,-478.188,-966.675
12855,-810.146,-1686.35,-412.74,-1209.99
12856,-655.565,-1721.7,-632.658,-1273.01
12857,-823.537,-1678.25,-567.663,-1190.07
12858,-809.639,-1728.78,-520.248,-1174.5
12859,-591.886,-1764,-611.082,-1157.52
12860,-836.272,-1864.44,-515.038,-1156.55
12861,-930.545,-1740.52,-608.686,-1210.47
12862,-973.163,-1719.32,-598.903,-1313.98
12863,-871.585,-1935.76,-640.76,-1334.34
12864,-807.239,-1703.91,-538.465,-1279.54
12865,-704.445,-1856.42,-653.464,-1216.24
12866,-807.172,-1882.72,-610.585,-1210.16
12867,-706.332,-1825.63,-398.556,-1142.91
12868,-852.34,-1868.47,-708.614,-1196.58
12869,-960.496,-1867.28,-722.923,-1294.59
12870,-632.082,-1706.65,-637.329,-1141.09
12871,-298.683,-1679.01,-668.648,-1174.07
12872,-337.627,-1676.26,-615.544,-1210.15
12873,-306.074,-1715.15,-644.01,-1283.65
12874,-636.83,-1793.71,-577.46,-1312.41
12875,-357.13,-1759.17,-565.711,-1244.88
12876,-475.319,-1753.72,-644.376,-1213.46
12877,-219.472,-1797.76,-612.032,-1392.38
12878,-492.283,-1773.58,-617.498,-1143.18
12879,-300.996,-1798.03,-638.946,-1227.77
12880,-230.233,-1976.18,-757.708,-1209.49
12881,-879.716,-1754.99,-762.86,-1256.67
12882,-931.151,-1799.17,-763.723,-1303.36
12883,-994.65,-1724.91,-698.353,-1216.95
12884,-360.171,-1812.69,-674.726,-993.627
12885,-865.364,-1802.11,-730.893,-1168.6
12886,-909.703,-1950.23,-661.212,-1167.34
12887,-1024.48,-1909.4,-624.404,-1259.52
12888,-950.819,-1743.41,-686.617,-1237.2
12889,-688.464,-1771.68,-731.04,-1284.86
12890,-638.439,-1768.09,-704.261,-1340.84
12891,-460.863,-1595.48,-721.053,-1178.98
12892,-919.056,-1804.98,-716.775,-1301.74
12893,-875.351,-1830.76,-722.777,-1108.67
12894,-692.396,-1828.13,-745.434,-1349.02
12895,-934.397,-1898.35,-681.166,-1366.78
12896,-1024.73,-1757.47,-651.371,-1409.48
12897,-361.283,-1759.27,-726.076,-1161.85
12898,-201.687,-1909.77,-683.156,-1264.37
12899,-294.547,-1909.77,-726.901,-1308.65
12900,-490.58,-1692.71,-707.282,-1353.97
12901,-476.099,-1866.07,-622.928,-1276.23
12902,-316.181,-1769.47,-621.077,-1365.85
12903,-551.413,-1950.9,-626.89,-1151.47
12904,-904.885,-1884.6,-595.748,-1183.83
12905,-771.145,-1905.12,-716.106,-1225.9
12906,-694.923,-1905.51,-649.768,-1207.1
12907,-900.094,-1709.48,-742.649,-1182.45
12908,-715.406,-1693.87,-555.69,-1255.41
12909,-788.714,-1854.26,-607.92,-1301.32
12910,-834.814,-1749.87,-560.654,-1071.92
12911,-975.008,-1649.29,-528.58,-1167.79
12912,-402.851,-1628.67,-586.434,-1245.03
12913,-340.875,-1906.29,-670.125,-1251.88
12914,-375.562,-1963.18,-657.135,-1269.17
12915,-326.181,-1808.24,-718.102,-1265.38
12916,-428.157,-1936.72,-707.851,-1114.22
12917,-374.639,-1893.56,-671.232,-1259.51
12918,-452.392,-1931.97,-646.146,-1428.31
12919,-427.568,-1703.19,-701.551,-1147.32
12920,-474.255,-1746.69,-587.302,-1363.76
12921,-299.674,-1719,-681.008,-1267.99
12922,-552.874,-1694.66,-605.299,-1297.65
12923,-373.015,-1768.94,-617.977,-1187.23
12924,-422.755,-1722.89,-679.561,-1311.16
12925,-342.082,-1752.77,-715.985,-1364.56
12926,-591.466,-1865.67,-669.141,-1113.72
12927,-434.855,-1853.85,-673.542,-1282.95
12928,-411.396,-1712.82,-723.588,-1254.94
12929,-391.668,-1970.52,-635.11,-1221.26
12930,-481.007,-1841.59,-757.019,-1281.99
12931,-990.372,-1698.48,-781.941,-1303.45
12932,-1109.82,-1878.27,-721.216,-1246.42
12933,-949.725,-1528.31,-671.703,-1207.62
12934,-980.177,-1833.51,-760.676,-1217.72
12935,-870.119,-1685.26,-698.378,-1185.82
12936,-935.266,-1602.01,-702.729,-1236.36
12937,-937.003,-1800.72,-689.854,-1141.27
12938,-988.307,-1680.02,-731,-1219.78
12939,-871.968,-1771.01,-436.959,-1274.22
12940,-880.868,-1672.3,-677.04,-1212.65
12941,-819.403,-1639.4,-680.031,-1243.13
12942,-836.125,-1638.86,-667.873,-1281
12943,-900.854,-1775.79,-806.911,-1267.56
12944,-902.886,-1835.12,-726.16,-1302.13
12945,-1059.18,-1853.98,-691.093,-1225.79
12946,-887.97,-1838.39,-527.856,-1147.26
12947,-969.661,-1868.78,-686.845,-1142.27
12948,-561.936,-1822.37,-819.656,-1186.46
12949,-198.19,-1800.01,-766.483,-1179.06
12950,-302.564,-1700.5,-754.501,-1314.6
12951,-627.108,-1809.34,-730.069,-1239.17
12952,-401.112,-1757.56,-657.323,-1219.95
12953,-307.801,-1689.06,-724.512,-1325.07
12954,-307.749,-1706.68,-630.328,-1222.73
12955,-367.31,-1711.72,-573.286,-1376.2
12956,-339.832,-1769.1,-609.53,-1434.05
12957,-356.274,-1769.71,-692.11,-1296.52
12958,-331.384,-1826.55,-654.009,-1345.11
12959,-552.85,-1657.95,-620.944,-1293.25
12960,-393.353,-1647.96,-616.026,-1317.41
12961,-631.48,-1854.03,-751.382,-1252.21
12962,-838.358,-1629.26,-667.954,-1119.35
12963,-378.515,-1847.13,-631.98,-1320.22
12964,-972.735,-1899.69,-633.485,-1169.65
12965,-397.738,-1830.81,-733.942,-1209.36
12966,-661.376,-1851.43,-703.502,-1269.89
12967,-303.024,-1841.38,-712.878,-1135.35
12968,-385.911,-1831.68,-704.975,-1100.78
12969,-717.601,-1671.8,-708.616,-1155.96
12970,-490.184,-1825,-704.791,-1173.59
12971,-932.615,-1734.92,-747.314,-1259.12
12972,-983.971,-1800.19,-754.383,-1237.54
12973,-908.078,-1866.45,-653.751,-1296.89
12974,-766.094,-1951.33,-691.843,-1184.15
12975,-427.622,-1603.78,-649.303,-1208.52
12976,-526.419,-1834.46,-712.171,-1327.29
12977,-316.838,-1843.62,-632.677,-1210.69
12978,-214.681,-1827.27,-609.57,-1150.98
12979,-247.373,-1920.54,-754.744,-1379.79
12980,-425.189,-1536.33,-691.613,-1283.26
12981,-412.96,-1866.77,-696.676,-1311.29
12982,-329.456,-1830.08,-674.223,-1352.63
12983,-420.575,-1772.01,-681.276,-1271.29
12984,-250.853,-1987.08,-719.893,-1264.41
12985,-712.172,-1759.74,-625.062,-1234.98
12986,-914.887,-1793.87,-408.143,-1105.32
12987,-912.386,-1751.64,-638.259,-1136.53
12988,-762.168,-1768.94,-559.001,-1271.7
12989,-1000.19,-1841.85,-712.238,-1124.26
12990,-950.91,-1666.38,-689.865,-1242.1
12991,-950.847,-1716.5,-693.875,-1004.6
12992,-690.783,-1937.54,-685.63,-974.257
12993,-171.481,-1534.46,-630.103,-1116.04
12994,-460.912,-1770.89,-669.18,-1139.4
12995,-822.198,-1715.8,-649.783,-1083.04
12996,-846.663,-1782.77,-766.252,-1116.78
12997,-965.042,-1784.47,-811.149,-1115.56
12998,-912.942,-1659.74,-680.263,-1197.54
12999,-1021.27,-1756.98,-741.503,-1175.15
13000,-682.301,-1791.99,-786.701,-1130.43
13001,-295.4,-1740.52,-608.083,-1250.91
13002,-347.935,-1880.26,-750.066,-1215.82
13003,-571.787,-1797.35,-628.14,-1308.51
13004,-484.745,-1946.49,-678.18,-1135.36
13005,-687.982,-1825.64,-740.32,-1144.89
13006,-1053.75,-1698.84,-574.471,-1166.77
13007,-825.929,-1816.07,-667.03,-1167
13008,-917.555,-1847.3,-655.502,-1366.32
13009,-886.921,-1766.21,-744.541,-1118.27
13010,-655.082,-1774.71,-690.955,-1195.02
13011,-999.422,-1730.58,-568.595,-1251.1
13012,-1055.96,-1644.55,-709.038,-1189.59
13013,-891.018,-1777.98,-817.339,-1282.45
13014,-793.481,-1744.76,-688.993,-1252.1
13015,-849.381,-1711.13,-699.433,-1079.5
13016,-743.86,-1712.1,-640.97,-1174.02
13017,-377.217,-1910.59,-659.481,-1124.52
13018,-433.305,-1750.43,-676.863,-1242.02
13019,-434.883,-1859.93,-749.55,-1226.28
13020,-176.291,-1819.87,-673.974,-1289.39
13021,-713.94,-1858.72,-649.506,-1060.19
13022,-370.079,-1909.72,-764.021,-1249.71
13023,-662.63,-1787.79,-644.796,-1194.25
13024,-308.782,-1637.87,-654.084,-1393.62
13025,-421.523,-1755.39,-635.239,-1299.79
13026,-364.889,-1838.67,-603.9,-1283.6
13027,-292.54,-1705,-717.013,-1232.67
13028,-385.499,-1874.77,-654.36,-1254.17
13029,-387.309,-1912.49,-644.712,-1475.94
13030,-433.965,-1871.4,-684.828,-1284.41
13031,-577.657,-1635.15,-729.629,-1289.23
13032,-977.381,-1972.87,-760.901,-1244.7
13033,-937.341,-1786.9,-751.382,-1464.19
13034,-894.449,-1720.96,-672.614,-1171.41
13035,-823.837,-1725.45,-552.898,-1219.38
13036,-158.494,-1887.38,-622.616,-1282.92
13037,-444.008,-1742.56,-648.9,-1178.09
13038,-813.981,-1633.89,-541.462,-1308.59
13039,-459.437,-1814.03,-740.141,-1349.22
13040,-382.661,-1757.15,-585.097,-1318.14
13041,-618.61,-1766.72,-692.985,-1308.7
13042,-736.469,-1747.24,-715.952,-1253.68
13043,-872.095,-1688.28,-607.89,-1180.75
13044,-925.874,-1887.57,-699.55,-1124.56
13045,-971.641,-1800.86,-638.421,-1282.04
13046,-382.06,-1722,-609.346,-1162.99
13047,-236.561,-1815.01,-602.488,-1249.79
13048,-900.087,-1389.21,-656.914,-1170.02
13049,-640.732,-1739.63,-770.078,-1281.6
13050,-400.467,-1902.78,-678.818,-1101
13051,-790.495,-1944.48,-448.266,-1162.89
13052,-1020.34,-1895.98,-778.012,-1180.45
13053,-983.923,-1639.91,-727.398,-1028.23
13054,-1004.38,-1789.4,-620.694,-1248.45
13055,-830.548,-1763.2,-665.322,-1224.15
13056,-842.474,-1638.09,-526.161,-1287.4
13057,-828.511,-1693.78,-604.784,-1189.43
13058,-379.829,-1675.28,-653.598,-1334.93
13059,-389.615,-1553.99,-615.392,-1144.78
13060,-310.744,-1678.13,-785.481,-1272.9
13061,-650.969,-1775.44,-696.994,-1283.01
13062,-839.903,-1883.38,-496.997,-1255.8
13063,-689.794,-1858.36,-557.093,-1163.62
13064,-957.913,-1387.42,-713.536,-1325.87
13065,-872.041,-1722.83,-666.626,-1211.53
13066,-759.547,-1726.51,-648.493,-1020.95
13067,-882.145,-1565.79,-542.422,-1175.25
13068,-976.401,-1746.32,-662.682,-1352.4
13069,-598.123,-1684.26,-661.778,-1333.76
13070,-352.167,-1739.03,-637.181,-1164.82
13071,-409.869,-1754.7,-625.057,-1280.39
13072,-363.104,-1762.95,-549.881,-1340.91
13073,-492.8,-1805.29,-559.804,-1302.42
13074,-399.779,-1874.73,-735.39,-1152.9
13075,-320.708,-1716.47,-807.531,-1306.04
13076,-280.619,-1685.45,-647.321,-1162
13077,-485.189,-1818.69,-676.204,-1257.5
13078,-537.903,-1749.34,-651.802,-1251.44
13079,-284.073,-1852.89,-508.515,-1306.03
13080,-393.21,-1694.33,-722.872,-1318.88
13081,-372.463,-1739.41,-706.828,-1213.39
13082,-357.04,-1714.56,-699.855,-1335.41
13083,-362.514,-1888.05,-604.01,-1342.15
13084,-670.562,-1764.95,-560.341,-1267.45
13085,-249.019,-1502.74,-742.817,-1339.77
13086,-235.14,-1614.09,-619.912,-1194.2
13087,-314.806,-1581.11,-665.442,-1328.94
13088,-845.143,-1842.54,-581.808,-1195.86
13089,-396.49,-1659.6,-803.451,-1181.6
13090,-398.332,-1843.53,-696.358,-1238.11
13091,-410.721,-1710.74,-592.919,-1157.52
13092,-404.123,-1882.73,-732.98,-1253.47
13093,-404.873,-1867.72,-736.01,-1234.97
13094,-369.085,-1712.3,-454.933,-1280.73
13095,-440.654,-1931.42,-630.878,-1214.84
13096,-370.122,-1890.21,-536.303,-1293.17
13097,-798.29,-1709.27,-742.525,-1150.24
13098,-829.045,-1744.3,-751.679,-1372.52
13099,-963.999,-1743.44,-651.887,-1173.64
13100,-955.138,-1744.37,-772.688,-1140.98
13101,-783.904,-1736.45,-742.253,-1378.31
13102,-303.04,-1755.38,-737.071,-1123.33
13103,-492.327,-1734.28,-576.256,-1258.25
13104,-421.821,-1687.57,-515.749,-1250.72
13105,-277.828,-1691,-398.594,-1056.29
13106,-374.565,-1791.05,-641.759,-1233.3
13107,-903.967,-1582.58,-719.464,-1289.38
13108,-648.632,-1939.82,-690.464,-1173.01
13109,-507.488,-1803.12,-783.202,-1123.55
13110,-542.219,-1860.59,-718.178,-1195.89
13111,-298.671,-1627.17,-736.516,-1390.44
13112,-572.386,-1614.33,-714.485,-1262.63
13113,-894.463,-1657.38,-688.213,-1242.98
13114,-953.688,-1888.28,-617.373,-1325.33
13115,-195.534,-1749.7,-652.719,-1416.68
13116,-447.975,-1683.26,-655.964,-1371.03
13117,-654.458,-1764.74,-695.079,-1347.25
13118,-282.892,-1768.28,-653.989,-1451.61
13119,-387.174,-1570.69,-662.424,-1227.46
13120,-536.192,-1876.96,-637.45,-1234.1
13121,-644.591,-1918.15,-586.508,-1276.82
13122,-754.726,-1761.62,-713.16,-1152.23
13123,-1007.61,-1731.82,-684.167,-1243.93
13124,-979.514,-1847.48,-748.42,-1252.53
13125,-908.739,-1830.33,-637.569,-1165.3
13126,-966.537,-1693.37,-661.461,-1211.61
13127,-898.248,-1717.21,-715.779,-1227.92
13128,-977.328,-1848.34,-658.945,-1217.05
13129,-487.426,-1872.56,-696.545,-1194.99
13130,-941.904,-1904.15,-752.363,-1245.85
13131,-964.485,-1740.94,-625.042,-1279.16
13132,-848.994,-1703.22,-777.036,-1261.66
13133,-616.557,-1751.76,-656.431,-1221.33
13134,-233.385,-1705.15,-770.141,-1053.44
13135,-337.988,-1760.19,-742.932,-1237.44
13136,-497.848,-1708.73,-705.182,-1276.42
13137,-237.54,-1791.76,-655.207,-1279.62
13138,-474.33,-1925.87,-477.241,-1270.42
13139,-404.437,-1878.59,-480.054,-1516.71
13140,-421.422,-1874.27,-633.639,-1366.53
13141,-433.29,-1939.8,-485.398,-1263.56
13142,-940.012,-1781.65,-544.726,-1368.12
13143,-836.487,-1859.67,-587.608,-1242.73
13144,-946.343,-1634.94,-749.055,-1359.9
13145,-941.907,-1879.36,-808.206,-1203.33
13146,-911.237,-1861.94,-687.648,-1338.41
13147,-882.782,-1803.43,-700.928,-1388.65
13148,-657.534,-1846.88,-471.799,-1321.83
13149,-1122.62,-1775.83,-616.617,-1329.38
13150,-946.399,-1778.58,-653.299,-1195.43
13151,-770.735,-1769.96,-677.466,-1252.99
13152,-901.398,-1811.84,-690.609,-1332.92
13153,-880.106,-1843.96,-756.571,-1166.55
13154,-758.825,-1809.73,-724.341,-1306.88
13155,-895.187,-1886.97,-593.125,-1157.19
13156,-1157.14,-1821.32,-508.318,-1253.85
13157,-867.674,-1610.74,-580.153,-1290.6
13158,-631.707,-1780.39,-505.916,-1205.12
13159,-234.054,-1797.75,-672.083,-1268.62
13160,-413.343,-1746.57,-687.486,-1062.93
13161,-365.354,-1672.73,-647.848,-1224.2
13162,-355.972,-1644.01,-794.235,-1263.1
13163,-631.902,-1754.16,-699.567,-1299.66
13164,-988.675,-1792.97,-721.944,-1288.44
13165,-850.905,-1679.76,-700.955,-1315.76
13166,-1001.86,-1977.44,-550.335,-1297.05
13167,-949.883,-1948,-625.389,-1320.54
13168,-828.001,-1810.02,-649.726,-1304.66
13169,-949.405,-1714.5,-553.831,-1165.12
13170,-894.952,-1782.98,-686.593,-1286.97
13171,-920.468,-1732.14,-560.944,-1044.26
13172,-932.222,-1708.6,-728.691,-1106.9
13173,-765.046,-1709.33,-769.345,-1195.83
13174,-932.785,-1731.51,-718.157,-1188.43
13175,-1070.6,-1714.88,-695.856,-1161.75
13176,-871.219,-1655.92,-541.256,-1202.32
13177,-581.438,-1818.4,-766.799,-1243.76
13178,-374.617,-1739.22,-678.14,-1151.24
13179,-860.006,-1840.45,-595.815,-1377.27
13180,-848.904,-1723.75,-479.591,-1252.36
13181,-859.964,-1694.67,-462.189,-1259.03
13182,-930.763,-1764.25,-427.097,-1201.13
13183,-906.43,-1879.6,-711.4,-1301.9
13184,-819.152,-1712.78,-702.163,-1219.9
13185,-899.679,-1794.83,-712.063,-1240.12
13186,-848.533,-1813.52,-702.54,-1209.93
13187,-851.214,-1703.7,-593.65,-1217.41
13188,-780.637,-1748.69,-493.009,-1240.69
13189,-288.468,-1782.26,-559.561,-1211.02
13190,-517.576,-1762.79,-669.691,-1122.36
13191,-716.705,-1865.2,-711.322,-1301.7
13192,-781.526,-1825.09,-729.949,-1198.67
13193,-785.836,-1681.31,-624.014,-1265.24
13194,-699.604,-1937.7,-623.491,-1258.96
13195,-945.676,-1764.44,-719.123,-1258.29
13196,-881.357,-1688.92,-693.596,-1146
13197,-882.443,-1731.23,-651.868,-1170.35
13198,-863.57,-1784.79,-648.722,-1133.61
13199,-1013.5,-1801.15,-640.207,-1264.58
13200,-873.223,-1639.1,-517.232,-1317.98
13201,-984.357,-1655.38,-481.801,-1204.46
13202,-949.95,-1866.64,-657.901,-1250.93
13203,-536.471,-1700.28,-450.273,-1340.6
13204,-361.378,-1986.86,-391.564,-1260.51
13205,-258.357,-1750.51,-624.809,-1260.38
13206,-267.04,-1728.04,-515.976,-1349.46
13207,-373.089,-1747.85,-643.5,-1291.33
13208,-426.266,-1786.36,-526.31,-1273.65
13209,-426.539,-1724.19,-564.278,-1205.21
13210,-300.293,-1791.15,-575.58,-1024.57
13211,-403.354,-1939.35,-602.048,-1234.06
13212,-361.602,-1964.05,-535.255,-1165.84
13213,-384.788,-1637.12,-592.728,-1127.41
13214,-380.452,-1774.4,-666.803,-1338.85
13215,-347.666,-1759.1,-746.636,-1223.9
13216,-249.624,-1753.1,-468.961,-1273.57
13217,-402.386,-1725.88,-507.862,-1209.96
13218,-283.953,-1749.03,-477.293,-1257.58
13219,-743.027,-1746.88,-587.142,-1174.71
13220,-416.843,-1882.72,-635.102,-1201.55
13221,-360.161,-1841.47,-676.085,-1190.81
13222,-226.378,-1855.76,-426.865,-1232.73
13223,-363.582,-1678.17,-522.033,-1167.31
13224,-406.882,-1735.28,-542.267,-1272.69
13225,-319.471,-1733.04,-519.476,-1387.26
13226,-323.659,-1790.82,-726.567,-1207.48
13227,-356.097,-1890.04,-592.039,-1301.74
13228,-393.178,-1854.43,-721.448,-1243.58
13229,-325.08,-1891.66,-729.832,-1153.95
13230,-373.796,-1954.52,-559.401,-1123.32
13231,-501.607,-1894.85,-498.834,-1161.34
13232,-430.881,-1837.82,-617.353,-1162.69
13233,-578.234,-1708.46,-838.602,-1210.4
13234,-422.028,-1587.84,-743.293,-1196.94
13235,-491.415,-1755.31,-736.205,-1254.54
13236,-221.625,-1665.76,-802.662,-1221.43
13237,-497.396,-1755.21,-513.811,-1167.28
13238,-475.474,-1683.47,-665.383,-1210.48
13239,-302.05,-1774.63,-647.469,-1232.9
13240,-135.574,-1684.08,-644.245,-1352.12
13241,-406.166,-1884.79,-729.567,-1313.72
13242,-461.582,-1933.32,-497.217,-1461.48
13243,-1012.97,-1708.81,-538.44,-1258.67
13244,-681.941,-1723.76,-702.353,-1226.57
13245,-791.581,-1729.31,-561.143,-1136.12
