# ChronoModel 2.0.18
# pions.chr
# Date Format : BC/AD
iter;Noir Begin;Noir End;S4;S5;S6
36586;315,932777970753;557,320701855665;315,932777970753;407,328719689003;557,320701855665
36587;321,063658393723;554,382331091744;321,063658393723;408,641993090087;554,382331091744
36588;338,18576678659;649,191112005806;338,18576678659;415,16609013982;649,191112005806
36589;328,361855806886;551,019178512604;328,361855806886;420,516185604074;551,019178512604
36590;365,809147880693;569,573935414375;365,809147880693;458,60092904667;569,573935414375
36591;326,883763591214;655,812086806734;326,883763591214;454,246778728409;655,812086806734
36592;362,642093878799;636,197703567164;362,642093878799;399,976696446846;636,197703567164
36593;387,40515141543;651,52989837648;387,40515141543;435,839681333519;651,52989837648
36594;400,099027133821;654,623966306617;400,099027133821;422,436641468385;654,623966306617
36595;351,796045540201;624,444677497322;351,796045540201;419,135692626511;624,444677497322
36596;346,06996954106;574,644344596681;346,06996954106;465,514536000147;574,644344596681
36597;359,988112896017;595,379292868626;359,988112896017;486,763214589556;595,379292868626
36598;341,885901397899;565,939845591978;341,885901397899;355,207285808523;565,939845591978
36599;350,506673831022;525,812935060399;350,506673831022;438,548604842843;525,812935060399
36600;355,033544090025;578,634287852969;355,033544090025;519,935760868728;578,634287852969
36601;358,539455945409;597,202657227981;358,539455945409;434,529850365668;597,202657227981
36602;351,107440119683;652,570545548054;351,107440119683;410,860954196281;652,570545548054
36603;396,816205096119;545,4573655569;396,816205096119;473,656699879094;545,4573655569
36604;434,816330740699;621,163685301377;434,816330740699;442,243989349831;621,163685301377
36605;398,396297662151;620,44525837199;398,396297662151;402,630286982085;620,44525837199
36606;304,066321621607;645,480540138374;304,066321621607;414,111124332983;645,480540138374
36607;339,178898805486;562,850849917672;339,178898805486;437,486678002574;562,850849917672
36608;393,78463314592;618,872168464009;393,78463314592;412,501207882501;618,872168464009
36609;394,353688570394;472,127038877692;394,353688570394;402,814118050533;472,127038877692
36610;370,869590251389;617,495520000083;370,869590251389;422,815633271391;617,495520000083
36611;371,128453497692;553,568464954313;371,128453497692;471,484659412813;553,568464954313
36612;386,502719251368;540,645674418559;386,502719251368;411,238565663378;540,645674418559
36613;389,877368708359;651,55046057114;389,877368708359;445,156835038355;651,55046057114
36614;379,097810350249;651,906846435802;379,097810350249;388,17558141378;651,906846435802
36615;362,328862173633;620,174653605919;362,328862173633;379,999519209427;620,174653605919
36616;375,955341997599;577,813648014032;375,955341997599;495,151428663589;577,813648014032
36617;339,44469570856;730,889482776602;339,44469570856;549,367510652155;730,889482776602
36618;371,364340194148;617,022557015655;371,364340194148;407,946504350298;617,022557015655
36619;306,337234720146;674,742953607903;306,337234720146;412,861997644006;674,742953607903
36620;364,778285921143;681,108154961636;364,778285921143;413,846757975548;681,108154961636
36621;388,74505815537;672,10624728694;388,74505815537;401,927290740798;672,10624728694
36622;344,112761967681;611,370104943033;344,112761967681;369,422673375125;611,370104943033
36623;350,724231268443;622,514975571327;350,724231268443;395,649388008432;622,514975571327
36624;347,367193061881;680,785585188561;347,367193061881;384,042113375303;680,785585188561
36625;351,862087031903;681,152320216366;351,862087031903;445,276884403848;681,152320216366
36626;333,515879443559;597,91694995894;333,515879443559;465,059556566157;597,91694995894
36627;323,440733787665;635,557576894447;323,440733787665;418,836341724249;635,557576894447
36628;292,177640567078;645,363898271371;292,177640567078;403,104738120131;645,363898271371
36629;362,215569457872;624,1415557217;362,215569457872;375,63043430187;624,1415557217
36630;354,939436372929;602,199350292595;354,939436372929;427,54536760902;602,199350292595
36631;379,717278803811;596,908002221966;379,717278803811;402,409384722821;596,908002221966
36632;344,6509864125;584,603799615696;344,6509864125;379,056692506105;584,603799615696
36633;324,092749666704;660,632402177907;324,092749666704;432,219158442364;660,632402177907
36634;376,533068024043;664,534125401483;376,533068024043;429,557603134797;664,534125401483
36635;348,722823752765;571,978648129622;348,722823752765;409,87026867339;571,978648129622
36636;372,804064792236;540,092562110637;372,804064792236;399,342843185539;540,092562110637
36637;358,682111431085;637,408434294984;358,682111431085;402,447446061376;637,408434294984
36638;388,697226034143;552,840265722154;388,697226034143;409,927578053067;552,840265722154
36639;387,846552771939;554,509343850712;387,846552771939;405,774594349114;554,509343850712
36640;365,625362025549;539,748287536343;365,625362025549;441,447550131844;539,748287536343
36641;395,049283558805;532,77408537718;395,049283558805;401,247376595283;532,77408537718
36642;354,891453227479;596,686807618574;354,891453227479;404,05109403034;596,686807618574
36643;411,853333420949;626,82004123734;411,853333420949;436,260084309708;626,82004123734
36644;336,212149611528;597,214281451656;336,212149611528;441,181553605147;597,214281451656
36645;345,653796194469;688,787983406257;345,653796194469;409,370130773256;688,787983406257
36646;334,61587622772;601,886376132375;334,61587622772;429,071237890062;601,886376132375
36647;369,3212596594;678,792784231733;369,3212596594;397,768926817233;678,792784231733
36648;312,551196431045;625,317629161161;312,551196431045;402,277413812432;625,317629161161
36649;389,537495210144;591,27774253597;389,537495210144;419,270495424442;591,27774253597
36650;362,372191989535;638,190296714969;362,372191989535;406,855803265346;638,190296714969
36651;384,819413589117;633,215321805489;384,819413589117;396,388304653564;633,215321805489
36652;370,802375894345;592,718504758715;370,802375894345;427,002572520873;592,718504758715
36653;370,121617100864;647,671293857699;370,121617100864;371,735875900554;647,671293857699
36654;371,43131631235;635,000171106601;371,43131631235;399,186724232444;635,000171106601
36655;375,786151315468;675,307965138445;375,786151315468;395,706017549717;675,307965138445
36656;364,201575475205;615,719107847287;364,201575475205;421,791805683751;615,719107847287
36657;420,583918865904;561,227228047562;420,583918865904;452,095524002007;561,227228047562
36658;354,872945314938;577,505808668768;354,872945314938;379,730330133327;577,505808668768
36659;333,698574475955;602,470703286817;333,698574475955;386,429137745552;602,470703286817
36660;299,281357961246;666,835518677686;299,281357961246;424,740520102032;666,835518677686
36661;423,457101468083;601,686190334564;423,457101468083;427,208532595744;601,686190334564
36662;371,096247258429;639,922997902904;371,096247258429;390,895921088859;639,922997902904
36663;384,803842815323;652,700657815322;384,803842815323;389,717709556961;652,700657815322
36664;324,411628134869;607,989786369516;324,411628134869;479,451154785078;607,989786369516
36665;268,464952447176;615,970347942564;268,464952447176;478,411566385973;615,970347942564
36666;334,38149093989;619,41064647694;334,38149093989;430,234507376996;619,41064647694
36667;346,39957701828;653,540479785482;346,39957701828;419,626572351065;653,540479785482
36668;369,69663216886;697,423621505392;369,69663216886;498,518205493213;697,423621505392
36669;337,039997194389;655,498902148598;337,039997194389;443,158227902841;655,498902148598
36670;340,822952703908;643,146469254379;340,822952703908;378,452425216252;643,146469254379
36671;335,11269713422;631,140328509343;335,11269713422;388,438191429648;631,140328509343
36672;346,921730103739;587,902045688844;346,921730103739;435,551043178065;587,902045688844
36673;341,783231910024;620,366982568336;341,783231910024;483,231980810105;620,366982568336
36674;407,754384278966;617,285300584211;407,754384278966;434,190051594667;617,285300584211
36675;353,657620731842;614,969958958611;353,657620731842;415,805039350343;614,969958958611
36676;350,96079861176;626,821944375237;350,96079861176;422,766293821987;626,821944375237
36677;361,893425664748;665,36540033518;361,893425664748;403,940245062451;665,36540033518
36678;344,283587692934;626,258260028682;344,283587692934;381,858640104847;626,258260028682
36679;361,176500124936;646,214089587185;361,176500124936;425,092969804156;646,214089587185
36680;355,948417308152;611,442930002337;355,948417308152;458,407998899928;611,442930002337
36681;320,886763680499;583,000369141506;320,886763680499;440,349694572894;583,000369141506
36682;335,855795257503;557,200642299196;335,855795257503;441,128995970806;557,200642299196
36683;343,332796182754;540,689574491162;343,332796182754;429,398488112055;540,689574491162
36684;358,359842766708;542,882268833094;358,359842766708;372,677058632792;542,882268833094
36685;334,570364032563;535,84530172258;334,570364032563;372,441305952277;535,84530172258
36686;316,724659977759;580,55224722687;316,724659977759;369,962413563302;580,55224722687
36687;354,382294119601;627,665811445464;354,382294119601;362,820906083085;627,665811445464
36688;379,127534258054;617,096170643135;379,127534258054;436,466913200517;617,096170643135
36689;452,629210240742;660,471996636081;452,629210240742;508,97845982841;660,471996636081
36690;369,495739146323;672,915267619197;369,495739146323;401,708415482936;672,915267619197
36691;361,319218410352;599,025405709146;361,319218410352;403,867442821785;599,025405709146
36692;296,325363709194;583,753855604496;296,325363709194;390,976479840328;583,753855604496
36693;287,459237779943;600,736174638105;287,459237779943;388,557264929667;600,736174638105
36694;302,744852706849;581,513504343782;302,744852706849;367,688046922655;581,513504343782
36695;383,072046800168;552,989983844967;383,072046800168;403,945261550928;552,989983844967
36696;277,503793996944;628,309388402252;277,503793996944;394,658617762961;628,309388402252
36697;376,896896366007;605,164142452703;376,896896366007;474,022129017828;605,164142452703
36698;357,381053666553;640,034385671415;357,381053666553;384,630854804127;640,034385671415
36699;442,204263131237;617,650857107895;442,204263131237;443,349542582118;617,650857107895
36700;409,877629234806;501,064817666546;409,877629234806;437,059793889429;501,064817666546
36701;384,435317871879;580,232393746808;384,435317871879;441,789369054645;580,232393746808
36702;377,957844830838;650,443990049855;377,957844830838;425,852959658639;650,443990049855
36703;397,106614592611;612,08753555629;397,106614592611;445,785958152667;612,08753555629
36704;322,44631525619;440,071720887495;322,44631525619;402,31931066218;440,071720887495
36705;383,030064204685;549,849872094793;383,030064204685;428,184665260421;549,849872094793
36706;360,692061236719;591,937187533595;360,692061236719;381,551081486892;591,937187533595
36707;383,15640160831;467,791876618717;383,15640160831;396,42132157487;467,791876618717
36708;391,92411170336;592,736233022415;391,92411170336;396,438067526753;592,736233022415
36709;344,787091385154;650,491349992951;344,787091385154;428,668099351823;650,491349992951
36710;405,259137539199;656,725617248977;405,259137539199;415,148542118999;656,725617248977
36711;385,655497577081;545,142943799308;385,655497577081;392,07183187788;545,142943799308
36712;315,333571794243;665,774144568539;315,333571794243;437,745599894729;665,774144568539
36713;323,134197677588;606,227449093993;323,134197677588;428,87434556281;606,227449093993
36714;353,223929378902;657,299014438642;353,223929378902;441,974054936511;657,299014438642
36715;354,638537590447;653,128563925498;354,638537590447;439,117585077025;653,128563925498
36716;421,038976385794;583,088896403758;421,038976385794;452,922580192711;583,088896403758
36717;346,693728272071;602,569404621134;346,693728272071;448,066461558087;602,569404621134
36718;326,863562251454;550,818969135304;326,863562251454;328,110456825581;550,818969135304
36719;345,079639419857;590,602023714547;345,079639419857;450,96858973423;590,602023714547
36720;356,543865529361;676,314200463772;356,543865529361;405,536115528733;676,314200463772
36721;371,114116229064;633,163645940754;371,114116229064;377,77287583665;633,163645940754
36722;450,322386143294;636,708006703792;450,322386143294;460,721960252742;636,708006703792
36723;353,48930504657;463,959684043586;353,48930504657;444,98514855708;463,959684043586
36724;382,334205944293;628,239294417056;382,334205944293;420,60568338602;628,239294417056
36725;341,135014582939;474,351385736582;341,135014582939;423,335011644765;474,351385736582
36726;338,63848514188;645,731022108513;338,63848514188;431,806846120085;645,731022108513
36727;368,779415590013;651,75940875562;368,779415590013;416,9419576653;651,75940875562
36728;356,537474523607;628,650079962354;356,537474523607;434,63959403927;628,650079962354
36729;420,725268996008;667,836397676188;420,725268996008;451,901780023699;667,836397676188
36730;424,659662336392;642,513768819656;424,659662336392;471,89054788798;642,513768819656
36731;347,710830501962;703,589731399422;347,710830501962;366,682168845076;703,589731399422
36732;358,32997834065;559,276176430635;358,32997834065;411,00531457978;559,276176430635
36733;313,355604245765;578,370645630565;313,355604245765;394,118956203514;578,370645630565
36734;343,306188108326;659,654326607499;343,306188108326;348,815415634197;659,654326607499
36735;341,442458345723;619,078708447313;341,442458345723;357,441741246985;619,078708447313
36736;338,563103428216;638,166810187992;338,563103428216;400,64134222284;638,166810187992
36737;314,511214229369;643,725953797182;314,511214229369;431,311169032026;643,725953797182
36738;320,023188349243;592,199992323028;320,023188349243;437,13897552243;592,199992323028
36739;380,396487238091;600,716218560701;380,396487238091;402,379774566864;600,716218560701
36740;350,095818593395;580,975270159064;350,095818593395;404,297731191559;580,975270159064
36741;374,434140831945;643,171033158933;374,434140831945;414,751669143355;643,171033158933
36742;324,153883370509;588,841176493513;324,153883370509;402,817190904996;588,841176493513
36743;333,543400550106;556,312317372015;333,543400550106;428,35123543294;556,312317372015
36744;313,97157929289;539,010792448106;313,97157929289;428,411729650914;539,010792448106
36745;322,931241089721;705,594429438446;322,931241089721;422,958465962812;705,594429438446
36746;350,015049554205;627,417796848371;350,015049554205;415,098933261068;627,417796848371
36747;424,108015426479;624,933090024351;424,108015426479;504,075491866455;624,933090024351
36748;395,215604707329;643,370997132485;395,215604707329;399,40096962199;643,370997132485
36749;385,227970630033;605,625003341867;385,227970630033;414,966576309067;605,625003341867
36750;368,102044627676;679,374255214016;368,102044627676;443,483694085938;679,374255214016
36751;351,356317971886;664,997229819201;351,356317971886;406,417112169481;664,997229819201
36752;306,196155698096;623,725398738701;306,196155698096;364,008833242015;623,725398738701
36753;306,751821867811;704,97009631324;306,751821867811;412,752956076873;704,97009631324
36754;274,164263177588;654,992869363055;274,164263177588;397,014122967576;654,992869363055
36755;331,559156326985;607,476094550999;331,559156326985;414,209941399148;607,476094550999
36756;354,426154107634;683,503524570899;354,426154107634;394,654741095971;683,503524570899
36757;355,118874893446;628,94259571453;355,118874893446;407,144358743927;628,94259571453
36758;425,017490949686;649,948991674049;425,017490949686;450,867416485472;649,948991674049
36759;355,524339537064;636,149387013181;355,524339537064;391,643555735278;636,149387013181
36760;426,021688649667;586,524049031609;426,021688649667;473,603298090856;586,524049031609
36761;387,831362704167;559,137088338723;387,831362704167;420,686691733001;559,137088338723
36762;372,551101963465;627,084251712312;372,551101963465;458,538605742549;627,084251712312
36763;343,661164549999;627,79766144585;343,661164549999;412,374346879497;627,79766144585
36764;319,383127707314;634,610529606697;319,383127707314;470,637779727089;634,610529606697
36765;337,284294225152;534,927252728339;337,284294225152;457,776294342533;534,927252728339
36766;356,608294163968;639,704161415981;356,608294163968;427,943644022321;639,704161415981
36767;365,260451831224;611,40261021953;365,260451831224;472,182591298094;611,40261021953
36768;355,35690317242;541,279690126472;355,35690317242;426,297643415938;541,279690126472
36769;282,471882773161;640,283340653623;282,471882773161;462,413155933755;640,283340653623
36770;320,347375194128;565,064604068803;320,347375194128;430,366578967789;565,064604068803
36771;307,52806691853;597,791608212014;307,52806691853;368,483721083592;597,791608212014
36772;312,86414728374;620,739586082963;312,86414728374;398,198461070974;620,739586082963
36773;381,082874165488;572,671393440837;381,082874165488;446,59557197564;572,671393440837
36774;420,940043041944;598,285306010797;420,940043041944;456,84422334951;598,285306010797
36775;369,099095086299;505,579313038621;369,099095086299;389,55024759605;505,579313038621
36776;346,81772418434;532,833592998344;346,81772418434;418,276515292267;532,833592998344
36777;383,053894118308;578,177800239543;383,053894118308;395,133868816252;578,177800239543
36778;386,176929319313;698,276955928483;386,176929319313;445,199049369012;698,276955928483
36779;367,530905014652;668,51631651394;367,530905014652;536,720370370481;668,51631651394
36780;374,706213345571;632,313205067498;374,706213345571;419,371131117725;632,313205067498
36781;369,350763115638;629,617828036374;369,350763115638;422,549758604694;629,617828036374
36782;361,109635468723;626,196245339075;361,109635468723;424,128364188722;626,196245339075
36783;415,419239119885;705,415273198389;415,419239119885;482,577389783493;705,415273198389
36784;307,29283448032;615,794201210398;307,29283448032;436,913125372599;615,794201210398
36785;356,148646468079;611,573389495343;356,148646468079;435,281491120252;611,573389495343
36786;360,353884783861;634,784972519161;360,353884783861;422,994453859805;634,784972519161
36787;308,064887528885;610,01130532096;308,064887528885;415,417818761765;610,01130532096
36788;300,263979447337;467,822195216472;300,263979447337;413,828888831659;467,822195216472
36789;274,706585891967;544,526004424369;274,706585891967;368,136790955689;544,526004424369
36790;340,300825259954;676,972228439285;340,300825259954;394,560756579152;676,972228439285
36791;347,080925066268;514,400877601796;347,080925066268;399,770585679185;514,400877601796
36792;388,087551340948;577,168205382308;388,087551340948;404,9478496674;577,168205382308
36793;344,087954467291;575,148338737425;344,087954467291;410,291727906545;575,148338737425
36794;360,929307847265;588,506675026534;360,929307847265;419,160802245661;588,506675026534
36795;348,792708732601;613,079898451504;348,792708732601;366,586294170178;613,079898451504
36796;353,834689374621;596,682316380099;353,834689374621;393,92527349831;596,682316380099
36797;356,269638739537;613,357221853544;356,269638739537;387,008765993044;613,357221853544
36798;354,119458851608;485,41106138683;354,119458851608;400,772072819448;485,41106138683
36799;363,441841003813;627,732415970267;363,441841003813;426,985521560363;627,732415970267
36800;328,381988001283;632,205973250933;328,381988001283;392,977201543437;632,205973250933
36801;350,793205613913;621,327228928741;350,793205613913;416,164584017187;621,327228928741
36802;305,657707781882;573,667088304364;305,657707781882;324,915629726163;573,667088304364
36803;327,724780390616;634,705219384698;327,724780390616;456,078111574813;634,705219384698
36804;412,068040211028;632,22769947258;412,068040211028;415,686335990579;632,22769947258
36805;426,329174851028;598,05792124262;426,329174851028;427,03446487739;598,05792124262
36806;409,851353175474;605,629904447895;409,851353175474;411,895943263377;605,629904447895
36807;364,936718101334;634,8250105165;364,936718101334;403,008521997843;634,8250105165
36808;372,744663435993;652,512080803422;372,744663435993;444,690240479543;652,512080803422
36809;360,041261342408;700,264279633832;360,041261342408;391,824960552969;700,264279633832
36810;329,020971844335;627,549848486688;329,020971844335;449,888880059882;627,549848486688
36811;336,958779606343;596,535097311433;336,958779606343;402,976007193851;596,535097311433
36812;354,364762669505;586,171319200979;354,364762669505;395,337613867731;586,171319200979
36813;333,741842948392;583,95149413345;333,741842948392;361,356734604957;583,95149413345
36814;343,54958784034;586,302512426645;343,54958784034;370,317010353237;586,302512426645
36815;348,599121942736;662,940589813423;348,599121942736;533,084460198714;662,940589813423
36816;309,50731604678;524,845352085682;309,50731604678;397,79387196526;524,845352085682
36817;326,256285977064;601,649577566161;326,256285977064;406,180314271478;601,649577566161
36818;344,057023849395;601,288035127323;344,057023849395;368,272919402382;601,288035127323
36819;353,413837321386;597,363233960651;353,413837321386;369,430852577602;597,363233960651
36820;313,283535082899;603,53942324234;313,283535082899;388,946083180577;603,53942324234
36821;316,026335405968;665,389008396497;316,026335405968;401,101826108266;665,389008396497
36822;360,164291262288;616,105521637752;360,164291262288;392,316274446297;616,105521637752
36823;367,876280748802;620,848930782921;367,876280748802;399,978850067133;620,848930782921
36824;349,717584216995;674,208643864283;349,717584216995;411,607205662728;674,208643864283
36825;376,243203691769;669,3610471223;376,243203691769;540,040282702558;669,3610471223
36826;408,339555041523;643,845960783287;408,339555041523;448,382966914999;643,845960783287
36827;368,566514696426;615,496305975714;368,566514696426;423,785085817004;615,496305975714
36828;382,132182357013;572,910648060711;382,132182357013;418,46240021087;572,910648060711
36829;369,41422845448;590,247698393617;369,41422845448;418,776950085777;590,247698393617
36830;346,172366101923;589,252320200905;346,172366101923;416,414649351875;589,252320200905
36831;410,490368201255;705,212220200564;410,490368201255;412,990498115942;705,212220200564
36832;287,948478710812;586,149694024888;287,948478710812;406,658075504305;586,149694024888
36833;344,304231041008;488,936629837919;344,304231041008;387,503131442611;488,936629837919
36834;321,988378591213;478,201297782265;321,988378591213;376,253679323775;478,201297782265
36835;365,768190374532;636,843509863145;365,768190374532;370,104591643759;636,843509863145
36836;378,473204843312;613,592646052097;378,473204843312;388,917570587264;613,592646052097
36837;313,271491550831;626,66216925554;313,271491550831;372,431552636643;626,66216925554
36838;348,420876760735;568,607740217218;348,420876760735;387,169234494476;568,607740217218
36839;361,942967409014;578,240275855571;361,942967409014;425,648560514691;578,240275855571
36840;330,600700377624;594,738960589958;330,600700377624;387,745351272947;594,738960589958
36841;341,219962283227;617,719661986778;341,219962283227;387,203038514027;617,719661986778
36842;364,359244023896;613,955511575393;364,359244023896;379,525898717232;613,955511575393
36843;339,34877217621;561,14522532903;339,34877217621;435,105619503171;561,14522532903
36844;340,086475432622;589,817562351026;340,086475432622;417,455467609412;589,817562351026
36845;361,518837565059;583,522116243299;361,518837565059;367,081827890358;583,522116243299
36846;387,263276425949;672,541281643015;387,263276425949;415,847848239715;672,541281643015
36847;382,96699750209;604,58429942792;382,96699750209;426,756887133674;604,58429942792
36848;356,942795122185;481,573839679799;356,942795122185;381,32285605194;481,573839679799
36849;354,469501463336;551,422799275225;354,469501463336;388,277105850171;551,422799275225
36850;364,498545481503;595,721078237556;364,498545481503;437,054858667709;595,721078237556
36851;349,580420257953;603,707692961483;349,580420257953;448,274219041519;603,707692961483
36852;313,966305710003;561,463731619581;313,966305710003;402,36608995674;561,463731619581
36853;321,846961256415;525,55614289289;321,846961256415;406,668897964725;525,55614289289
36854;308,233980344238;531,98947372206;308,233980344238;391,300770242604;531,98947372206
36855;355,344176205287;690,308671680254;355,344176205287;374,075810998689;690,308671680254
36856;349,324224246355;625,60337643573;349,324224246355;360,020460024401;625,60337643573
36857;358,066433407845;578,697140014035;358,066433407845;416,161223411357;578,697140014035
36858;311,446624910407;595,805660456637;311,446624910407;329,873612759447;595,805660456637
36859;316,953451021994;588,221568540795;316,953451021994;448,358750955226;588,221568540795
36860;356,851800129737;437,532912817359;356,851800129737;431,772826479329;437,532912817359
36861;362,48766202375;641,48738275034;362,48766202375;393,479293100494;641,48738275034
36862;373,066847429233;676,888058632683;373,066847429233;384,804811502832;676,888058632683
36863;346,311812988838;612,412999578324;346,311812988838;370,894614383882;612,412999578324
36864;349,266647421859;619,126520975029;349,266647421859;490,124076787529;619,126520975029
36865;346,753840552125;549,453535352514;346,753840552125;427,488765210744;549,453535352514
36866;336,974745304342;510,295812664701;336,974745304342;393,042944131783;510,295812664701
36867;346,749087704092;585,476152234002;346,749087704092;381,732436963815;585,476152234002
36868;366,103384836589;515,508082154111;366,103384836589;423,24926520869;515,508082154111
36869;351,270657387004;599,906246834373;351,270657387004;448,942308385499;599,906246834373
36870;337,526748416878;601,722806103998;337,526748416878;411,837308455234;601,722806103998
36871;357,834640497986;616,013516887478;357,834640497986;433,504603762445;616,013516887478
36872;368,501301129007;563,076678324378;368,501301129007;424,519615061406;563,076678324378
36873;327,354069469418;641,286901147159;327,354069469418;410,475796054462;641,286901147159
36874;336,004095823078;553,017561129126;336,004095823078;415,09622373247;553,017561129126
36875;336,005121912123;623,61179804535;336,005121912123;443,271620751539;623,61179804535
36876;354,686489158166;580,043578326744;354,686489158166;437,024704599402;580,043578326744
36877;326,540544294254;586,590344561437;326,540544294254;369,846880097303;586,590344561437
36878;321,833715337436;513,444323099075;321,833715337436;394,127584806503;513,444323099075
36879;319,938449015226;654,706485038686;319,938449015226;450,286369286967;654,706485038686
36880;306,626951897169;650,598813624764;306,626951897169;391,198334425379;650,598813624764
36881;327,657406304194;651,548324757353;327,657406304194;383,936131447956;651,548324757353
36882;336,842502519876;639,61651262413;336,842502519876;440,713291806563;639,61651262413
36883;375,504621636782;617,866302354998;375,504621636782;431,537063157058;617,866302354998
36884;373,362782776615;608,169341854893;373,362782776615;400,245899648426;608,169341854893
36885;401,474426665231;650,71051879501;401,474426665231;510,147821221588;650,71051879501
36886;390,999408110014;624,068084088474;390,999408110014;507,631001096109;624,068084088474
36887;357,189440334827;574,770683652134;357,189440334827;410,573910215505;574,770683652134
36888;364,188267879404;685,132722890343;364,188267879404;439,241114702267;685,132722890343
36889;359,88573699363;603,188359377997;359,88573699363;394,019237259196;603,188359377997
36890;355,804299513185;516,645442174703;355,804299513185;383,695826475032;516,645442174703
36891;344,568921320138;633,548836089987;344,568921320138;403,767701483736;633,548836089987
36892;364,246807112064;567,210430886158;364,246807112064;377,157815054509;567,210430886158
36893;336,601394071813;618,519139493804;336,601394071813;373,302671160988;618,519139493804
36894;351,066122857442;600,601881206931;351,066122857442;426,098314101264;600,601881206931
36895;346,091853398409;579,733826147611;346,091853398409;415,633877792702;579,733826147611
36896;344,464635402474;589,596486647005;344,464635402474;482,806116193785;589,596486647005
36897;346,169316034995;538,333732377523;346,169316034995;413,838930746534;538,333732377523
36898;380,094289829002;603,321134075769;380,094289829002;403,179348858637;603,321134075769
36899;390,471440409754;620,483927426114;390,471440409754;402,521108174204;620,483927426114
36900;393,15995595741;550,763090097422;393,15995595741;425,378685335484;550,763090097422
36901;367,065856567286;632,886513539512;367,065856567286;456,415658291006;632,886513539512
36902;388,720695576368;615,841970665709;388,720695576368;394,952971681745;615,841970665709
36903;383,488528159044;640,662495602277;383,488528159044;401,942335969087;640,662495602277
36904;359,674204202162;602,084037874377;359,674204202162;419,935928409317;602,084037874377
36905;364,203945643835;654,938583829336;364,203945643835;401,945719863057;654,938583829336
36906;340,911825972047;634,232277817278;340,911825972047;416,533937676329;634,232277817278
36907;390,711959912069;578,448100078537;390,711959912069;479,929858169785;578,448100078537
36908;353,76943467158;577,527991935029;353,76943467158;383,589039915388;577,527991935029
36909;361,538492337327;670,059027204479;361,538492337327;417,409994580329;670,059027204479
36910;378,03942974616;597,766311634088;378,03942974616;462,928343615866;597,766311634088
36911;371,140697725521;644,633034628206;371,140697725521;419,246067694363;644,633034628206
36912;387,789520666099;643,877254206254;387,789520666099;414,228354756904;643,877254206254
36913;364,195372672428;620,816339161364;364,195372672428;423,035121553574;620,816339161364
36914;363,057213394593;592,763163957232;363,057213394593;459,042327876145;592,763163957232
36915;336,85924984187;687,029838091952;336,85924984187;453,854719985005;687,029838091952
36916;313,928769366597;621,299279322207;313,928769366597;397,893530847452;621,299279322207
36917;355,778175765034;602,628425787581;355,778175765034;390,551261252848;602,628425787581
36918;350,751275518667;610,690771444144;350,751275518667;432,943054502839;610,690771444144
36919;349,54897510584;688,749100739898;349,54897510584;457,739163418272;688,749100739898
36920;350,03921320312;612,391543421149;350,03921320312;430,567740347859;612,391543421149
36921;416,857415757419;637,446641354643;416,857415757419;440,553942748122;637,446641354643
36922;406,704465585943;663,853905440508;406,704465585943;423,597399096979;663,853905440508
36923;320,420252735763;687,398469842214;320,420252735763;384,897124037565;687,398469842214
36924;341,12849760456;735,335667093219;341,12849760456;405,453258820909;735,335667093219
36925;372,786423477072;604,583036191223;372,786423477072;435,92455887214;604,583036191223
36926;359,93698292034;559,606226098368;359,93698292034;467,691727386078;559,606226098368
36927;324,571418270507;562,507316284926;324,571418270507;374,081842630561;562,507316284926
36928;354,419266231386;590,291080877362;354,419266231386;373,171419429733;590,291080877362
36929;337,545014857783;605,136084052585;337,545014857783;396,469671261291;605,136084052585
36930;326,161013046108;642,367214308771;326,161013046108;390,787572706212;642,367214308771
36931;407,001004633696;557,710090812522;407,001004633696;450,310201238;557,710090812522
36932;405,386589524162;625,478702489204;405,386589524162;473,818862714023;625,478702489204
36933;355,743170118145;655,530992168044;355,743170118145;400,551055137426;655,530992168044
36934;416,363333719846;604,564202934579;416,363333719846;446,253118604627;604,564202934579
36935;347,24398544896;629,770269235591;347,24398544896;439,31274494571;629,770269235591
36936;342,002517209238;676,758151437851;342,002517209238;421,4590288348;676,758151437851
36937;345,671356268444;569,885662549576;345,671356268444;424,037350949678;569,885662549576
36938;349,024985044551;608,490758954546;349,024985044551;455,244906052691;608,490758954546
36939;343,117080498865;581,745610046528;343,117080498865;414,098039311289;581,745610046528
36940;384,705887863199;594,125608158319;384,705887863199;435,020143923012;594,125608158319
36941;349,237331825769;597,840479939813;349,237331825769;381,146483483606;597,840479939813
36942;375,145713272082;591,910870363144;375,145713272082;431,337435068829;591,910870363144
36943;411,055227843468;638,004866584283;411,055227843468;446,569756416133;638,004866584283
36944;437,017331339177;674,517549997713;437,017331339177;444,784095553563;674,517549997713
36945;377,291140467602;684,710397815392;377,291140467602;432,742521123983;684,710397815392
36946;338,153497582467;683,891013097486;338,153497582467;385,527389474878;683,891013097486
36947;294,436837145806;653,362615669907;294,436837145806;434,26720190749;653,362615669907
36948;293,516559495552;642,486209275306;293,516559495552;424,126854712542;642,486209275306
36949;485,739539642798;695,047947812377;485,739539642798;542,647625978666;695,047947812377
36950;429,190994774781;597,508439124492;429,190994774781;466,113169051027;597,508439124492
36951;357,72319880914;582,641421947199;357,72319880914;412,741793524611;582,641421947199
