# ChronoModel 2.0.18
# pions.chr
# Date Format : BC/AD
iter;Blanc 2 Begin;Blanc 2 End;S7;S8;S9
34491;708,339322559571;948,840394915585;708,339322559571;827,189315046957;948,840394915585
34492;713,685515184609;902,670784479442;713,685515184609;837,081086861531;902,670784479442
34493;698,880268057554;869,865107554903;698,880268057554;857,984087544417;869,865107554903
34494;686,353714161613;967,924944508905;686,353714161613;853,816641371911;967,924944508905
34495;710,25223527983;965,293849252123;710,25223527983;756,690106610639;965,293849252123
34496;735,327266395691;889,666911727475;735,327266395691;747,497656823571;889,666911727475
34497;682,479304144267;875,159015080151;682,479304144267;845,948609040429;875,159015080151
34498;746,718001553869;941,382130671932;746,718001553869;805,775181074757;941,382130671932
34499;728,289282864348;888,822755092366;728,289282864348;828,277156846349;888,822755092366
34500;704,885146070775;865,027834769733;704,885146070775;852,801076604132;865,027834769733
34501;753,932975538904;849,420731137257;753,932975538904;777,112886057177;849,420731137257
34502;700,887177536278;876,436802946415;700,887177536278;729,066607837771;876,436802946415
34503;671,074569918479;956,208820308033;671,074569918479;882,573522034026;956,208820308033
34504;704,751522333583;842,678509005342;704,751522333583;823,180762621231;842,678509005342
34505;699,803002424821;886,510887912335;699,803002424821;795,421137926412;886,510887912335
34506;754,905436374994;917,28196485203;754,905436374994;836,822581475183;917,28196485203
34507;662,88267210512;919,587164181395;662,88267210512;787,341779641263;919,587164181395
34508;673,956597268372;874,735405559302;673,956597268372;793,334064265789;874,735405559302
34509;663,104826593644;884,644531590361;663,104826593644;781,437494092481;884,644531590361
34510;702,452816306532;897,410250201831;702,452816306532;768,347212141746;897,410250201831
34511;703,028265979142;930,213055900163;703,028265979142;787,519895736955;930,213055900163
34512;686,09568241658;978,149636682599;686,09568241658;796,865292110924;978,149636682599
34513;702,787971463265;973,970525484863;702,787971463265;826,085262102209;973,970525484863
34514;680,274712647771;865,555050550303;680,274712647771;842,343487801415;865,555050550303
34515;711,558119864486;937,614024970704;711,558119864486;814,235643492295;937,614024970704
34516;714,366941636891;900,591010685469;714,366941636891;798,349966273343;900,591010685469
34517;686,696824954443;934,725623254699;686,696824954443;761,218367445349;934,725623254699
34518;656,448546439075;873,635313567567;656,448546439075;828,345512222585;873,635313567567
34519;681,562350783042;872,574417597292;681,562350783042;709,53640468085;872,574417597292
34520;726,860295781035;915,003230528258;726,860295781035;856,671283404013;915,003230528258
34521;700,636004198764;902,38397979405;700,636004198764;807,307705274035;902,38397979405
34522;735,979890660682;750,835793628498;735,979890660682;748,300531973876;750,835793628498
34523;681,677051810358;931,234784304729;681,677051810358;820,725849830538;931,234784304729
34524;689,058727260958;937,237064028704;689,058727260958;780,839165789583;937,237064028704
34525;597,123090468512;927,431561740464;597,123090468512;872,260183920956;927,431561740464
34526;690,778436623268;902,275139423648;690,778436623268;817,292627975912;902,275139423648
34527;693,630208363307;912,107638564067;693,630208363307;884,368740542431;912,107638564067
34528;708,660985983265;946,212247645525;708,660985983265;882,909617606221;946,212247645525
34529;715,200331096531;940,322277354601;715,200331096531;812,978166377146;940,322277354601
34530;642,636667460974;828,073056233785;642,636667460974;816,732035552917;828,073056233785
34531;617,442481304537;879,849923942148;617,442481304537;843,632208487459;879,849923942148
34532;726,058595377591;950,067519491567;726,058595377591;829,746901976625;950,067519491567
34533;719,642047028737;924,197620605794;719,642047028737;778,200043216582;924,197620605794
34534;751,993706256715;997,645228894128;751,993706256715;866,610823088821;997,645228894128
34535;713,391523733739;872,335625822196;713,391523733739;839,311067049532;872,335625822196
34536;696,904444145691;858,942379596098;696,904444145691;796,320993055787;858,942379596098
34537;706,744479077186;912,120836909038;706,744479077186;817,895151019425;912,120836909038
34538;768,863480122338;896,844913992182;768,863480122338;874,869762872461;896,844913992182
34539;699,130043604166;884,830661822884;699,130043604166;818,415879796641;884,830661822884
34540;630,166255651678;928,065224710297;630,166255651678;846,061198764923;928,065224710297
34541;671,874887758344;908,715157277402;671,874887758344;814,22296288316;908,715157277402
34542;710,808827166989;941,214097067692;710,808827166989;836,328918931922;941,214097067692
34543;700,444629656434;931,109610879982;700,444629656434;770,495346948359;931,109610879982
34544;712,351114282718;943,640992125993;712,351114282718;738,404950958095;943,640992125993
34545;656,547841743901;951,592866886017;656,547841743901;798,147731460115;951,592866886017
34546;687,550022134205;906,842427846833;687,550022134205;855,492994710645;906,842427846833
34547;745,293648538717;878,033178180495;745,293648538717;837,170134079494;878,033178180495
34548;694,414009117576;886,284570425897;694,414009117576;805,759306162225;886,284570425897
34549;640,034842231829;835,801011603006;640,034842231829;792,323184274889;835,801011603006
34550;689,765011907216;937,771021663506;689,765011907216;795,567037348261;937,771021663506
34551;697,001342553541;924,109229742269;697,001342553541;852,549493700238;924,109229742269
34552;700,455463743801;919,79638392289;700,455463743801;836,525526335086;919,79638392289
34553;659,52832961737;945,845576805868;659,52832961737;805,640858038574;945,845576805868
34554;821,120212708733;894,339902174879;821,120212708733;837,811717751814;894,339902174879
34555;727,431296518655;899,017837744446;727,431296518655;815,697320103895;899,017837744446
34556;771,612330798758;953,778683831142;771,612330798758;831,333978752924;953,778683831142
34557;784,727765466666;910,272962140604;784,727765466666;836,167896126463;910,272962140604
34558;666,639923367625;904,697506363388;666,639923367625;829,476159131613;904,697506363388
34559;698,168640401495;878,936481348185;698,168640401495;823,274345880354;878,936481348185
34560;714,185937512462;920,996743110429;714,185937512462;820,496694701652;920,996743110429
34561;687,431576641894;988,786912833632;687,431576641894;834,438420088033;988,786912833632
34562;644,692988481136;980,677786255638;644,692988481136;806,749255521778;980,677786255638
34563;680,28051633526;882,200138172316;680,28051633526;769,297740744716;882,200138172316
34564;758,711976924455;866,153258922664;758,711976924455;822,761368085671;866,153258922664
34565;636,096830383245;969,616095117493;636,096830383245;888,732464149867;969,616095117493
34566;714,781424460328;864,583893333023;714,781424460328;862,459777529262;864,583893333023
34567;767,762618453434;861,321073566342;767,762618453434;857,161048782609;861,321073566342
34568;692,147631041294;961,434156143622;692,147631041294;798,517729209106;961,434156143622
34569;649,676033883804;957,849975489073;649,676033883804;760,253018879409;957,849975489073
34570;654,828011904902;938,919463595923;654,828011904902;754,187590181332;938,919463595923
34571;698,096275775009;862,323921826927;698,096275775009;826,533382234473;862,323921826927
34572;795,161513225775;818,376628284888;795,161513225775;800,143317582463;818,376628284888
34573;728,948620549149;914,615918428361;728,948620549149;784,084203009313;914,615918428361
34574;728,953742328397;892,930117724513;728,953742328397;775,142312450791;892,930117724513
34575;688,759756880191;873,63580125537;688,759756880191;834,935958634156;873,63580125537
34576;673,659044077259;896,711534953486;673,659044077259;680,686010832194;896,711534953486
34577;776,489518713468;924,681000043406;776,489518713468;886,303907580653;924,681000043406
34578;759,608815154632;859,052047545981;759,608815154632;826,541745190289;859,052047545981
34579;758,678132283956;907,56410865349;758,678132283956;816,158373542517;907,56410865349
34580;682,266023762973;933,345861749667;682,266023762973;809,879647358203;933,345861749667
34581;671,167815265844;881,98994165828;671,167815265844;780,96188516312;881,98994165828
34582;645,199271164785;913,389568920147;645,199271164785;820,402443335555;913,389568920147
34583;684,82249703174;802,899601071182;684,82249703174;777,860023096189;802,899601071182
34584;803,310611702995;893,538737110527;803,310611702995;822,438467280177;893,538737110527
34585;686,277857173412;895,896371449227;686,277857173412;847,20729572659;895,896371449227
34586;672,689682888577;881,272363530375;672,689682888577;786,488651377087;881,272363530375
34587;747,857585946043;874,601829991661;747,857585946043;833,55066856735;874,601829991661
34588;667,915676230435;882,923050696745;667,915676230435;846,624540009047;882,923050696745
34589;692,671247609832;904,203758768312;692,671247609832;858,763370672998;904,203758768312
34590;745,369709265005;866,119228352236;745,369709265005;799,969929979375;866,119228352236
34591;684,098756050226;928,463528047486;684,098756050226;780,157117071394;928,463528047486
34592;627,567960776979;834,6506075415;627,567960776979;804,900804269062;834,6506075415
34593;653,937530097237;928,652422406952;653,937530097237;786,55629363526;928,652422406952
34594;671,055509471934;901,05044722055;671,055509471934;757,47546492921;901,05044722055
34595;671,140040328845;887,704884775182;671,140040328845;718,489250658891;887,704884775182
34596;706,62801748052;845,401155227801;706,62801748052;731,526155791227;845,401155227801
34597;690,98380448013;867,098806995174;690,98380448013;771,941172661397;867,098806995174
34598;748,713851801978;857,160156831415;748,713851801978;840,724992439199;857,160156831415
34599;701,662442751831;795,123085441985;701,662442751831;792,385932133349;795,123085441985
34600;732,652627600169;933,909199830415;732,652627600169;847,59724144665;933,909199830415
34601;689,695741355877;988,857399774064;689,695741355877;836,138243203631;988,857399774064
34602;693,497228807022;956,642813561016;693,497228807022;881,555571589621;956,642813561016
34603;654,340134671793;840,996905046245;654,340134671793;790,537930736718;840,996905046245
34604;673,991387002271;950,857678364031;673,991387002271;792,978042056301;950,857678364031
34605;753,867756698526;887,957842328057;753,867756698526;809,806403291373;887,957842328057
34606;741,530882885767;972,106984009923;741,530882885767;832,975761844845;972,106984009923
34607;726,020899876339;843,283361613351;726,020899876339;821,881861995173;843,283361613351
34608;751,699162658673;970,428421755178;751,699162658673;888,223234214294;970,428421755178
34609;596,595106306916;870,321620543609;596,595106306916;847,558269032653;870,321620543609
34610;652,172032304686;876,928182854068;652,172032304686;785,974358132227;876,928182854068
34611;647,647235092056;910,285430805212;647,647235092056;806,189347157366;910,285430805212
34612;716,918583750984;865,433560960712;716,918583750984;800,888642895742;865,433560960712
34613;700,550891175199;866,671007010182;700,550891175199;813,801697011443;866,671007010182
34614;667,714358346482;861,046532698763;667,714358346482;832,663378228062;861,046532698763
34615;752,72749655208;943,35153487766;752,72749655208;930,148150622474;943,35153487766
34616;658,540892001722;869,546102757782;658,540892001722;855,873335046197;869,546102757782
34617;691,179064142962;925,322281360664;691,179064142962;766,209370402005;925,322281360664
34618;652,442729434845;916,73740931752;652,442729434845;779,862051741687;916,73740931752
34619;698,738151205994;885,963835696438;698,738151205994;844,878058130051;885,963835696438
34620;799,195177869165;890,527551815431;799,195177869165;844,659561426988;890,527551815431
34621;721,408366482947;893,817774868944;721,408366482947;849,961201881496;893,817774868944
34622;693,401201610433;901,92923852701;693,401201610433;856,011718347512;901,92923852701
34623;658,103864466053;853,134431117375;658,103864466053;823,942914237563;853,134431117375
34624;615,398585311759;863,96624880645;615,398585311759;785,336962718948;863,96624880645
34625;693,279191036316;822,347634171041;693,279191036316;777,727288379373;822,347634171041
34626;645,605099454184;869,285383389943;645,605099454184;797,122262850754;869,285383389943
34627;738,181750606076;940,177790706921;738,181750606076;820,435854084922;940,177790706921
34628;631,340265454993;911,011254111083;631,340265454993;712,387415242516;911,011254111083
34629;656,662267124074;924,15756233731;656,662267124074;829,927010345194;924,15756233731
34630;691,377572009746;925,79517862231;691,377572009746;827,433544651745;925,79517862231
34631;741,066717117219;804,475483738097;741,066717117219;770,82777826301;804,475483738097
34632;709,797905004571;846,173709948863;709,797905004571;738,801271029187;846,173709948863
34633;695,141941202614;995,246374457518;695,141941202614;827,619075655154;995,246374457518
34634;633,927723622188;821,349912015568;633,927723622188;805,524028537199;821,349912015568
34635;663,556932849944;846,693358284577;663,556932849944;825,344819581869;846,693358284577
34636;648,235798228813;870,754225330658;648,235798228813;817,62061140127;870,754225330658
34637;631,143937626331;945,813110247378;631,143937626331;799,095756160936;945,813110247378
34638;666,280896805083;957,589306185612;666,280896805083;845,259548858064;957,589306185612
34639;707,190822837012;926,279163324126;707,190822837012;783,416468400713;926,279163324126
34640;691,449666306619;939,832668237515;691,449666306619;778,827072745457;939,832668237515
34641;744,914184949873;927,288379601581;744,914184949873;866,839733373855;927,288379601581
34642;720,05247164148;951,734128595891;720,05247164148;860,53024779255;951,734128595891
34643;722,702194460844;827,040635724511;722,702194460844;819,317796319614;827,040635724511
34644;667,920182794182;914,754564192242;667,920182794182;812,451462952745;914,754564192242
34645;695,56932167662;866,474587532249;695,56932167662;759,63951564228;866,474587532249
34646;687,81755187122;878,384306000076;687,81755187122;829,276032046989;878,384306000076
34647;638,180284052275;939,976368026868;638,180284052275;822,99798129886;939,976368026868
34648;651,693898792668;912,770707050879;651,693898792668;842,785371931014;912,770707050879
34649;649,188362007095;919,61663464356;649,188362007095;787,895433235859;919,61663464356
34650;686,65236572564;860,563858805263;686,65236572564;833,431745227141;860,563858805263
34651;690,856680739123;937,591599545111;690,856680739123;834,215034859641;937,591599545111
34652;711,095633395187;870,106068450185;711,095633395187;834,137402757537;870,106068450185
34653;672,02291697763;855,815253346372;672,02291697763;782,899228006797;855,815253346372
34654;673,378895238622;800,504210873793;673,378895238622;748,761184391465;800,504210873793
34655;736,328514104477;913,449130989392;736,328514104477;804,854727079175;913,449130989392
34656;709,868954621729;864,632581880724;709,868954621729;844,984315896648;864,632581880724
34657;751,138306979146;872,443802399875;751,138306979146;779,727300365342;872,443802399875
34658;723,381147229939;873,619125239567;723,381147229939;760,03261722486;873,619125239567
34659;663,197071092546;837,203108359442;663,197071092546;835,719579563938;837,203108359442
34660;690,910066469558;875,442010753195;690,910066469558;828,938759957589;875,442010753195
34661;716,28987022287;904,430876809816;716,28987022287;812,515273987241;904,430876809816
34662;660,832458170764;810,525023995562;660,832458170764;754,374234694313;810,525023995562
34663;660,382509536077;925,997578672053;660,382509536077;726,964013977872;925,997578672053
34664;680,262861105279;946,915405620116;680,262861105279;819,168592017038;946,915405620116
34665;678,787090989805;953,152606843554;678,787090989805;812,49342348245;953,152606843554
34666;641,725983360519;955,390995055503;641,725983360519;868,908617400153;955,390995055503
34667;681,879550875618;941,197143791488;681,879550875618;838,932198279926;941,197143791488
34668;746,732331893446;895,669595177019;746,732331893446;871,77827574251;895,669595177019
34669;656,468152414535;970,308769058475;656,468152414535;904,938393495028;970,308769058475
34670;691,39977748407;948,978106231189;691,39977748407;853,692522831869;948,978106231189
34671;702,247849846994;964,276598147795;702,247849846994;816,784147639707;964,276598147795
34672;695,983801768652;839,1213432647;695,983801768652;820,897374234024;839,1213432647
34673;702,156219566828;872,446818438368;702,156219566828;805,610349411838;872,446818438368
34674;696,379679396262;855,401692658442;696,379679396262;840,855031683565;855,401692658442
34675;703,461534439824;877,201672650437;703,461534439824;851,238648937319;877,201672650437
34676;689,505345290796;866,973612984273;689,505345290796;850,105424802102;866,973612984273
34677;716,786477948573;943,291984438342;716,786477948573;842,215289035929;943,291984438342
34678;782,569203657074;868,547686591684;782,569203657074;827,26354257991;868,547686591684
34679;660,28865292283;960,305125738067;660,28865292283;761,978319931742;960,305125738067
34680;723,565439927926;890,285985148832;723,565439927926;807,25085723204;890,285985148832
34681;693,171190115841;927,970829134943;693,171190115841;829,724604535451;927,970829134943
34682;690,838106946822;984,085893276567;690,838106946822;826,135971561891;984,085893276567
34683;725,77607503783;882,806097378001;725,77607503783;750,774506264498;882,806097378001
34684;602,889224482816;938,202612932641;602,889224482816;820,613248958635;938,202612932641
34685;756,370705078373;893,681741023794;756,370705078373;818,119035715941;893,681741023794
34686;666,393061360475;908,909820407352;666,393061360475;797,209529954088;908,909820407352
34687;698,420904611423;911,569497284442;698,420904611423;869,878306075688;911,569497284442
34688;656,675959010339;879,233395574968;656,675959010339;823,643928360435;879,233395574968
34689;704,240432843089;958,511360170991;704,240432843089;840,04223187288;958,511360170991
34690;673,411851859494;876,082609880727;673,411851859494;816,191514861962;876,082609880727
34691;735,448151982835;846,271335926879;735,448151982835;778,645469015318;846,271335926879
34692;785,495226723509;982,216236998674;785,495226723509;884,143713191495;982,216236998674
34693;647,384696306544;936,57387409786;647,384696306544;898,598939504546;936,57387409786
34694;682,310721996896;988,136155730274;682,310721996896;903,992738828163;988,136155730274
34695;645,289676566032;924,764066490507;645,289676566032;846,15106049586;924,764066490507
34696;685,33837438978;859,341372167913;685,33837438978;837,389136995066;859,341372167913
34697;678,903883500701;937,770508804968;678,903883500701;902,162518570846;937,770508804968
34698;657,679076554966;963,083394997982;657,679076554966;860,921382202302;963,083394997982
34699;719,848802977983;891,973329549811;719,848802977983;729,013142673813;891,973329549811
34700;727,437110959322;907,619913187508;727,437110959322;881,403886426913;907,619913187508
34701;676,987085681339;905,697349285481;676,987085681339;835,771791866169;905,697349285481
34702;694,273466185036;894,318270479288;694,273466185036;787,996967856994;894,318270479288
34703;624,97161787728;904,45115601059;624,97161787728;840,418684660294;904,45115601059
34704;707,762170609034;848,049055742156;707,762170609034;841,945905925113;848,049055742156
34705;701,281053882293;824,116314475333;701,281053882293;796,848251524611;824,116314475333
34706;691,169611152185;881,407422337792;691,169611152185;869,322506143967;881,407422337792
34707;678,384772232676;895,770132196951;678,384772232676;815,42491571474;895,770132196951
34708;660,183925939032;950,164475015064;660,183925939032;897,461774655845;950,164475015064
34709;683,363859211536;858,57797072218;683,363859211536;775,53993323996;858,57797072218
34710;653,408308214293;884,701429171016;653,408308214293;746,050824951075;884,701429171016
34711;657,178579268637;939,031814351263;657,178579268637;813,056780436687;939,031814351263
34712;697,348711073916;942,851503939533;697,348711073916;872,19398408799;942,851503939533
34713;745,664143302869;931,283247560939;745,664143302869;783,214338275248;931,283247560939
34714;687,08759265992;916,86845061695;687,08759265992;790,985048086731;916,86845061695
34715;713,010696097824;906,717355387837;713,010696097824;864,550590973025;906,717355387837
34716;619,491788853795;858,473631210733;619,491788853795;811,415666157179;858,473631210733
34717;705,138878935764;912,397168979127;705,138878935764;852,06967199876;912,397168979127
34718;683,446330876774;877,077434079773;683,446330876774;817,985515360255;877,077434079773
34719;618,569189258943;855,580986991627;618,569189258943;779,1682004966;855,580986991627
34720;622,811041155805;921,823764991825;622,811041155805;858,083111663222;921,823764991825
34721;649,41568033139;908,433181686835;649,41568033139;834,569162731525;908,433181686835
34722;648,349100725401;969,574743847213;648,349100725401;823,990717932695;969,574743847213
34723;679,476978467038;985,677895891762;679,476978467038;798,108366218137;985,677895891762
34724;717,768917688381;976,332106111284;717,768917688381;824,365459952942;976,332106111284
34725;678,881937642353;907,618487012415;678,881937642353;809,397678618337;907,618487012415
34726;698,217205722822;933,754955059209;698,217205722822;806,813936423909;933,754955059209
34727;704,103845837504;909,508131672111;704,103845837504;827,345294705718;909,508131672111
34728;761,649353076171;900,265173568501;761,649353076171;873,158242730611;900,265173568501
34729;670,571222570778;876,159183958862;670,571222570778;869,671446677722;876,159183958862
34730;725,576910238516;843,666875526323;725,576910238516;749,131213461777;843,666875526323
34731;645,047934389971;848,368156851603;645,047934389971;806,891818381475;848,368156851603
34732;708,639571765772;882,829120856233;708,639571765772;812,013537260854;882,829120856233
34733;703,231646061475;879,705567369827;703,231646061475;800,654472688252;879,705567369827
34734;686,158626315789;963,205079676582;686,158626315789;810,601719011468;963,205079676582
34735;663,282650929016;940,355258744991;663,282650929016;837,635777232358;940,355258744991
34736;657,701624352015;964,408367215765;657,701624352015;829,337874265543;964,408367215765
34737;682,073429303736;974,037517875746;682,073429303736;791,218626238148;974,037517875746
34738;613,169472076611;936,98067992416;613,169472076611;843,197231242223;936,98067992416
34739;734,189436877577;899,41233521968;734,189436877577;774,461522650552;899,41233521968
34740;717,086744078883;900,190577082351;717,086744078883;768,996918315381;900,190577082351
34741;691,637839897693;901,939761275642;691,637839897693;892,451437946965;901,939761275642
34742;698,370266163809;921,643015382539;698,370266163809;840,329940899463;921,643015382539
34743;633,03218939624;862,722355288339;633,03218939624;773,747528920649;862,722355288339
34744;622,819282926567;904,269378132742;622,819282926567;798,424641048804;904,269378132742
34745;685,039602309106;949,710066230755;685,039602309106;775,608669947472;949,710066230755
34746;751,608970800262;888,472590772381;751,608970800262;882,33429405095;888,472590772381
34747;756,851528169694;904,861668542799;756,851528169694;816,727563281111;904,861668542799
34748;713,382668289909;856,313888703204;713,382668289909;824,128349861023;856,313888703204
34749;742,901328511894;866,307791744967;742,901328511894;778,347573480474;866,307791744967
34750;738,52278422507;995,906833954387;738,52278422507;800,725746700772;995,906833954387
34751;725,160707999202;946,751674013379;725,160707999202;780,923973913071;946,751674013379
34752;711,789528743691;935,334150170055;711,789528743691;885,876516206231;935,334150170055
34753;606,964005582386;934,605070529786;606,964005582386;860,57227300682;934,605070529786
34754;680,587293499431;982,089308125658;680,587293499431;829,25064950971;982,089308125658
34755;623,528655896593;893,998085366297;623,528655896593;848,940229623899;893,998085366297
34756;626,767331721061;943,547563788891;626,767331721061;851,404624708619;943,547563788891
34757;663,008691414493;988,171272135506;663,008691414493;761,398646837857;988,171272135506
34758;722,570438804101;867,198419092784;722,570438804101;846,927434807756;867,198419092784
34759;753,648532102506;847,677823425609;753,648532102506;846,105836003752;847,677823425609
34760;776,009869796495;936,472277290151;776,009869796495;904,944329719969;936,472277290151
34761;689,338863457976;928,217559121877;689,338863457976;812,185006242181;928,217559121877
34762;714,273886329387;946,077590508477;714,273886329387;747,443220452678;946,077590508477
34763;730,367434837233;859,081608268626;730,367434837233;816,482563139204;859,081608268626
34764;694,848301832197;899,889799009431;694,848301832197;776,578974240737;899,889799009431
34765;726,334322775926;946,14245386766;726,334322775926;754,982745484073;946,14245386766
34766;709,948877756215;907,688539777161;709,948877756215;820,081377228953;907,688539777161
34767;681,597286436262;906,99460721831;681,597286436262;827,634181918585;906,99460721831
34768;693,981998691587;979,815212871054;693,981998691587;809,061917299851;979,815212871054
34769;720,197602104385;932,357785020087;720,197602104385;840,369586575883;932,357785020087
34770;682,460190535933;904,506708287758;682,460190535933;828,38109641722;904,506708287758
34771;691,402974564822;907,826505546256;691,402974564822;830,468215412728;907,826505546256
34772;664,793128754059;858,758910031934;664,793128754059;820,06066813806;858,758910031934
34773;749,633571494491;923,752757276445;749,633571494491;839,836851002643;923,752757276445
34774;727,843492177492;891,123256082427;727,843492177492;829,439620303728;891,123256082427
34775;723,391162242709;863,675106647451;723,391162242709;856,047382520277;863,675106647451
34776;785,25579847232;881,719965815145;785,25579847232;858,422381783051;881,719965815145
34777;672,273171504985;874,551130811913;672,273171504985;782,953522508853;874,551130811913
34778;669,755340027202;920,133208298364;669,755340027202;832,308088960806;920,133208298364
34779;692,449030343271;883,113544340354;692,449030343271;757,967166007139;883,113544340354
34780;673,505374116742;866,964735776588;673,505374116742;802,2865596009;866,964735776588
34781;697,408131787174;895,019232679294;697,408131787174;821,674506322576;895,019232679294
34782;803,795425832141;866,497855270168;803,795425832141;835,649172807757;866,497855270168
34783;730,782945440926;926,638385162092;730,782945440926;859,820305444596;926,638385162092
34784;761,493329429392;890,87481214515;761,493329429392;799,383234066641;890,87481214515
34785;708,231789368352;941,183427808876;708,231789368352;853,396001234149;941,183427808876
34786;718,740861586653;812,655516814087;718,740861586653;803,804638899381;812,655516814087
34787;682,066129827403;870,912092368175;682,066129827403;859,684216448412;870,912092368175
34788;697,564191029423;927,86566766462;697,564191029423;810,447182422603;927,86566766462
34789;727,762989822754;981,81102706052;727,762989822754;837,523800351767;981,81102706052
34790;783,130094705999;990,808309693393;783,130094705999;804,870590450724;990,808309693393
34791;696,954564888295;990,604649731851;696,954564888295;787,718626260344;990,604649731851
34792;698,407824884833;968,094878650038;698,407824884833;820,320083786543;968,094878650038
34793;675,580003286425;926,025093659162;675,580003286425;820,792680167583;926,025093659162
34794;651,943837877336;911,204502884339;651,943837877336;821,253484326766;911,204502884339
34795;702,774639156477;916,162412927335;702,774639156477;798,86991883438;916,162412927335
34796;680,142420582682;869,38209812308;680,142420582682;782,960369242969;869,38209812308
34797;694,564977911996;804,15019160665;694,564977911996;773,247218825262;804,15019160665
34798;686,590128727635;936,563566235031;686,590128727635;866,824227504108;936,563566235031
34799;721,377990796529;839,184123659406;721,377990796529;760,45057362191;839,184123659406
34800;705,89198930768;829,637538137554;705,89198930768;718,385890885512;829,637538137554
34801;660,706006329764;923,895703867985;660,706006329764;829,346701102206;923,895703867985
34802;708,937843489811;911,453660963133;708,937843489811;836,638769159739;911,453660963133
34803;701,578786953152;907,498477649173;701,578786953152;761,890858616889;907,498477649173
34804;695,718371212878;927,620962143292;695,718371212878;872,205230857163;927,620962143292
34805;674,418651014631;932,20948719072;674,418651014631;813,308280318316;932,20948719072
34806;748,684423098921;902,24670668821;748,684423098921;785,045540491212;902,24670668821
34807;720,755615033269;893,681449940546;720,755615033269;851,659568809072;893,681449940546
34808;735,703521693568;885,493247860392;735,703521693568;815,401778616077;885,493247860392
34809;688,743602980125;919,712336921384;688,743602980125;851,561080287106;919,712336921384
34810;675,494738348291;908,478465436576;675,494738348291;841,801313109507;908,478465436576
34811;676,760109550512;889,887825590798;676,760109550512;753,182450186394;889,887825590798
34812;726,462694415675;812,680439766161;726,462694415675;794,778286404091;812,680439766161
34813;751,465366298281;873,742116722092;751,465366298281;752,840890013547;873,742116722092
34814;723,449770452611;883,356529350612;723,449770452611;860,892276060747;883,356529350612
34815;658,326065305044;930,762194479284;658,326065305044;783,827530435402;930,762194479284
34816;637,755276846395;919,613167181211;637,755276846395;776,52257052767;919,613167181211
34817;685,815572154548;886,998300829832;685,815572154548;841,100676437696;886,998300829832
34818;758,453238713718;964,373177341316;758,453238713718;783,832504118569;964,373177341316
34819;640,91827170774;879,971312228997;640,91827170774;859,686334579105;879,971312228997
34820;675,138815672046;885,989421214783;675,138815672046;853,508302508131;885,989421214783
34821;713,774581200133;923,593893336049;713,774581200133;867,507219441897;923,593893336049
34822;712,916389351272;925,662769269502;712,916389351272;852,647317033762;925,662769269502
34823;679,424823247654;883,061102633385;679,424823247654;841,988240783453;883,061102633385
34824;724,006137012253;911,313664710675;724,006137012253;831,397287400109;911,313664710675
34825;741,029598517031;953,615207625929;741,029598517031;867,378840643518;953,615207625929
34826;756,21511579473;829,857882850454;756,21511579473;795,519024171442;829,857882850454
34827;689,704801752344;955,923146432572;689,704801752344;802,226489384625;955,923146432572
34828;672,473234843282;909,155662730574;672,473234843282;858,143780933082;909,155662730574
34829;707,832611275315;926,561387402083;707,832611275315;846,711338815238;926,561387402083
34830;687,855311448735;934,468532533707;687,855311448735;858,016898313014;934,468532533707
34831;708,371658890534;941,156558089553;708,371658890534;788,892027562807;941,156558089553
34832;794,299186241436;966,067973811086;794,299186241436;849,568466810504;966,067973811086
34833;749,147618234773;919,832561912567;749,147618234773;753,960185443725;919,832561912567
34834;769,228790281047;889,219839185552;769,228790281047;882,768217808259;889,219839185552
34835;581,386614789959;903,329934035062;581,386614789959;854,116108928925;903,329934035062
34836;732,363160377259;845,954892135756;732,363160377259;833,545045116165;845,954892135756
34837;726,946770453059;865,371145453577;726,946770453059;822,67453229535;865,371145453577
34838;752,633521211038;934,818981346119;752,633521211038;760,910168372134;934,818981346119
34839;702,686178222494;912,035412563438;702,686178222494;893,907838996028;912,035412563438
34840;698,811039738161;918,278131515656;698,811039738161;844,588073595067;918,278131515656
34841;720,622337922213;910,049187176113;720,622337922213;756,409483696641;910,049187176113
34842;725,453203923514;866,323617914937;725,453203923514;742,623265418093;866,323617914937
34843;735,183107936904;894,804242878921;735,183107936904;828,313906346592;894,804242878921
34844;696,88404694096;924,722246863875;696,88404694096;888,195410702374;924,722246863875
34845;694,895348521631;940,762263164793;694,895348521631;718,209950905803;940,762263164793
34846;680,914303065985;969,983748268673;680,914303065985;789,775365706474;969,983748268673
34847;736,414797272516;876,622365841372;736,414797272516;780,549100129844;876,622365841372
34848;692,329668650297;833,815212094768;692,329668650297;832,287729260213;833,815212094768
34849;702,491829368221;798,820067562584;702,491829368221;787,385185060803;798,820067562584
34850;690,953977844031;945,108657332889;690,953977844031;808,64520922447;945,108657332889
34851;698,094487050222;875,179539276339;698,094487050222;791,765198543096;875,179539276339
34852;661,626121853758;929,394987240874;661,626121853758;833,044969395721;929,394987240874
34853;693,541083968935;908,333457216868;693,541083968935;835,331691830445;908,333457216868
34854;713,248663409405;874,546599772662;713,248663409405;822,672497031262;874,546599772662
34855;680,47893443201;925,507886725912;680,47893443201;769,586850385811;925,507886725912
34856;716,56531347898;883,441904875731;716,56531347898;767,323294016573;883,441904875731
